rep_id,a_type,wid,hit,src,trg,item,sys,sid,rep_type,score_a,time_a,score_b,time_b
0,intra,F0021,3GL25Y6843QOW2VD6EKBR4T2FVQXMG,en,es,ad,all,148,sys_sys,100,1974,100,1974
0,intra,F0037,371Q3BEXDH5GZS8XRT4I0Y8JFK6ZSR,en,es,ad,all,497,sys_sys,74,3933,86,3933
0,intra,F0021,3TTPFEFXCTGPL9A6EUV8ZM8M15T6HN,en,es,ad,all,483,sys_sys,99,1695,98,1695
0,intra,F0039,3SMIWMMK611SKAVW5BFBGVWPKH3UWX,en,es,ad,all,592,sys_sys,82,1041,86,1041
0,intra,F0040,3XUY87HIVPAD2QW9S7I2GND48R6MML,en,es,ad,all,111,sys_sys,11,4867,13,4867
0,intra,F0039,302U8RURJZX2AVBII0YTGYLH5D6NVO,en,es,ad,all,568,sys_sys,94,2219,90,2219
0,intra,F0004,33W1NHWFYHHHESLCGT98A345H3KZTG,en,es,ad,all,918,sys_sys,76,2842,78,2842
0,intra,F0031,3NC6WP7WJHG5CEK10BUCYJHM5XEWWY,en,es,ad,all,814,sys_sys,24,1673,47,1673
0,intra,F0039,3GL25Y6843QOW2VD6EKBR4T2FVQXMG,en,es,ad,all,972,sys_sys,85,2293,49,2293
0,intra,F0037,371Q3BEXDH5GZS8XRT4I0Y8JFK6ZSR,en,es,ad,all,249,sys_sys,89,3933,94,3933
0,intra,F0037,3YLTXLH3DF2XVFSBTQUH5MZ3XCYPHW,en,es,ad,all,483,sys_sys,100,4662,100,4662
0,intra,F0016,3JMQI2OLFZ1GGEBWRFYZACFA57ZNDO,en,es,ad,all,672,sys_sys,72,1681,98,1681
0,intra,F0040,3APP19WN71ABLDFVUODQEMWLM5G6GO,en,es,ad,all,894,sys_sys,50,3188,83,3188
0,intra,F0015,39TX062QX1KNAGN30WFWV5KWF4A3X7,en,es,ad,all,922,sys_sys,50,2324,75,2324
0,intra,F0021,3EKTG13IZUZTW8EOSVHNGAYF8MGMLJ,en,es,ad,all,604,sys_sys,100,1726,100,1726
0,intra,F0039,3DFYDSXB2WW6EQVXYCWWR52HHJEUJH,en,es,ad,all,503,sys_sys,64,2407,87,2407
0,intra,F0015,3RKHNXPHGWS1PA1FGXW8SK2UW8EUKG,en,es,ad,all,8,sys_sys,24,2123,25,2123
0,intra,F0007,32LAQ1JNT9L0STR2A6A0TBPQGOJUT7,en,es,ad,all,314,sys_sys,100,1542,87,1542
0,intra,F0007,32LAQ1JNT9L0STR2A6A0TBPQGOJUT7,en,es,ad,all,413,sys_sys,12,1542,26,1542
0,intra,F0037,3IKMEYR0LWRS5YSDXDM2M172EK92KR,en,es,ad,all,522,sys_sys,70,3559,100,3559
0,intra,F0031,3NC6WP7WJHG5CEK10BUCYJHM5XEWWY,en,es,ad,all,563,sys_sys,9,1673,18,1673
0,intra,F0007,32LAQ1JNT9L0STR2A6A0TBPQGOJUT7,en,es,ad,all,476,sys_sys,50,1542,24,1542
0,intra,F0037,3IKMEYR0LWRS5YSDXDM2M172EK92KR,en,es,ad,all,244,sys_sys,74,3559,68,3559
0,intra,F0021,3APP19WN71ABLDFVUODQEMWLM5G6GO,en,es,ad,all,667,sys_sys,100,1561,100,1561
0,intra,F0031,3BAKUKE49H873HNC4TVLIUJBG3B1RH,en,es,ad,all,559,sys_sys,54,1139,27,1139
0,intra,F0021,3EKTG13IZUZTW8EOSVHNGAYF8MGMLJ,en,es,ad,all,68,sys_sys,100,1726,100,1726
0,intra,F0040,3XQ4XW3OD98QTH5L2MV4DNYCVFIS2W,en,es,ad,all,25,sys_sys,41,4933,48,4933
0,intra,F0040,3XT3KXP24ZUPH4LQKCDTZY912MII6B,en,es,ad,all,607,sys_sys,51,1512,26,1512
0,intra,F0039,39TX062QX1KNAGN30WFWV5KWF4A3X7,en,es,ad,all,457,sys_sys,62,992,42,992
0,intra,F0031,3BAKUKE49H873HNC4TVLIUJBG3B1RH,en,es,ad,all,759,sys_sys,93,1139,100,1139
0,intra,F0013,33W1NHWFYHHHESLCGT98A345H3KZTG,en,es,ad,all,665,sys_sys,73,4709,94,4709
0,intra,F0039,375VSR8FVW54YD8KC44DAO3NTINZR3,en,es,ad,all,687,sys_sys,90,732,0,732
0,intra,F0037,3GL25Y6843QOW2VD6EKBR4T2FVQXMG,en,es,ad,all,531,sys_sys,79,4082,93,4082
0,intra,F0009,3DFYDSXB2WW6EQVXYCWWR52HHJEUJH,en,es,ad,all,503,sys_sys,58,4557,55,4557
0,intra,F0037,3EKTG13IZUZTW8EOSVHNGAYF8MGMLJ,en,es,ad,all,412,sys_sys,90,2493,18,2493
0,intra,F0039,3XUY87HIVPAD2QW9S7I2GND48R6MML,en,es,ad,all,1012,sys_sys,74,1698,83,1698
0,intra,F0040,344M16OZKIBL8KPWNA9JGUXV5J0NEH,en,es,ad,all,244,sys_sys,12,4587,14,4587
0,intra,F0031,3NC6WP7WJHG5CEK10BUCYJHM5XEWWY,en,es,ad,all,886,sys_sys,15,1673,15,1673
0,intra,F0037,3D1TUISJWIWAJFBRGUBWF4NH44PUI5,en,es,ad,all,626,sys_sys,74,2285,76,2285
0,intra,F0018,3PIOQ99R7YI2XGMIDAOOKCJYR6XNUZ,en,es,ad,all,841,sys_sys,92,1714,65,1714
0,intra,F0009,375VSR8FVW54YD8KC44DAO3NTINZR3,en,es,ad,all,351,sys_sys,91,3333,94,3333
0,intra,F0039,3APP19WN71ABLDFVUODQEMWLM5G6GO,en,es,ad,all,667,sys_sys,85,1406,63,1406
0,intra,F0037,3W3RSPVVGSNC9GJX1X897KF9MCUUL3,en,es,ad,all,862,sys_sys,74,1127,75,1127
0,intra,F0022,3RKHNXPHGWS1PA1FGXW8SK2UW8EUKG,en,es,ad,all,882,sys_sys,88,3917,69,3917
0,intra,F0040,391FPZIE4CIANK07ACTBFSM24RAUHC,en,es,ad,all,672,sys_sys,50,5311,17,5311
0,intra,F0040,391FPZIE4CIANK07ACTBFSM24RAUHC,en,es,ad,all,673,sys_sys,51,5311,48,5311
