rep_id,a_type,wid,hit,src,trg,item,sys,sid,rep_type,score_a,time_a,score_b,time_b
0,intra,F0019,3TZDZ3Y0JS21ZHRQACVZR9JHAFX19I,en,es,ad,all,576,sys_sys,79,2288,76,2288
0,intra,F0031,3YGYP136415AHOU19GTJF1WEJ4HRNG,en,es,ad,all,8,sys_sys,41,3546,24,3546
0,intra,F0015,35F6NGNVM8FYUIF6XYHPJJB678ZT76,en,es,ad,all,165,sys_sys,19,2296,63,2296
0,intra,F0022,3TZDZ3Y0JS21ZHRQACVZR9JHAFX19I,en,es,ad,all,841,sys_sys,90,1305,88,1305
0,intra,F0037,337F8MIIMZ90VM0WXYV8WWPRKZ804M,en,es,ad,all,1020,sys_sys,54,869,56,869
0,intra,F0037,337F8MIIMZ90VM0WXYV8WWPRKZ804M,en,es,ad,all,1025,sys_sys,41,869,58,869
0,intra,F0043,3B9XR6P1WERRIRMRYLF1MFATSWZJBD,en,es,ad,all,626,sys_sys,54,3791,100,3791
0,intra,F0001,302OLP89DZ3ZR3BTIFYJ40DSKWFAC9,en,es,ad,all,918,sys_sys,98,1691,75,1691
0,intra,F0037,3JTPR5MTZS8K4VB0FWO0K8AEYT95K2,en,es,ad,all,185,sys_sys,65,1393,50,1393
0,intra,F0017,3O4VWC1GEW2MFWIEJS0V4WCH44N3J7,en,es,ad,all,231,sys_sys,6,1656,19,1656
0,intra,F0001,3511RHPADVAKTORGX3D429SPE9HRLE,en,es,ad,all,858,sys_sys,35,806,70,806
0,intra,F0033,3ZZAYRN1I6N5FO75EKYRU5X1XX9OTR,en,es,ad,all,837,sys_sys,96,2204,100,2204
0,intra,F0037,33IXYHIZB5EPJY031RBZO6UXUMM2EE,en,es,ad,all,281,sys_sys,89,509,98,509
0,intra,F0005,35O6H0UNLSCPTB5IXBOOJTA1J495J3,en,es,ad,all,550,sys_sys,92,1386,92,1386
0,intra,F0027,3BO3NEOQM0DQ46XTAPU5F3BNX1ZIAJ,en,es,ad,all,98,sys_sys,14,733,12,733
0,intra,F0031,32XN26MTXZFWTU7H3QUPIDR25JHL09,en,es,ad,all,972,sys_sys,9,4732,27,4732
0,intra,F0038,34OWYT6U3WDCZNNOIJG5J803RJHI94,en,es,ad,all,935,sys_sys,85,2430,77,2430
0,intra,F0031,32XN26MTXZFWTU7H3QUPIDR25JHL09,en,es,ad,all,977,sys_sys,16,4732,26,4732
0,intra,F0019,3TZDZ3Y0JS21ZHRQACVZR9JHAFX19I,en,es,ad,all,8,sys_sys,62,2288,25,2288
0,intra,F0027,3BO3NEOQM0DQ46XTAPU5F3BNX1ZIAJ,en,es,ad,all,96,sys_sys,20,733,21,733
0,intra,F0037,3JTPR5MTZS8K4VB0FWO0K8AEYT95K2,en,es,ad,all,314,sys_sys,67,1393,63,1393
0,intra,F0038,34OWYT6U3WDCZNNOIJG5J803RJHI94,en,es,ad,all,156,sys_sys,20,2430,31,2430
0,intra,F0038,3HA5ODM5KAOZQ83NQWFFFSVNR7SVSB,en,es,ad,all,894,sys_sys,22,2987,52,2987
0,intra,F0019,3TZDZ3Y0JS21ZHRQACVZR9JHAFX19I,en,es,ad,all,275,sys_sys,42,2288,25,2288
0,intra,F0015,35F6NGNVM8FYUIF6XYHPJJB678ZT76,en,es,ad,all,868,sys_sys,27,2296,46,2296
0,intra,F0038,3ZZAYRN1I6N5FO75EKYRU5X1XX9OTR,en,es,ad,all,1020,sys_sys,25,1899,26,1899
0,intra,F0017,3O4VWC1GEW2MFWIEJS0V4WCH44N3J7,en,es,ad,all,302,sys_sys,96,1656,91,1656
0,intra,F0038,3ZZAYRN1I6N5FO75EKYRU5X1XX9OTR,en,es,ad,all,1025,sys_sys,26,1899,22,1899
0,intra,F0027,3BO3NEOQM0DQ46XTAPU5F3BNX1ZIAJ,en,es,ad,all,1016,sys_sys,25,733,18,733
0,intra,F0025,30P8I9JKOIHYK65CE027MHLVERFV5D,en,es,ad,all,634,sys_sys,63,2484,79,2484
0,intra,F0001,3ZZAYRN1I6N5FO75EKYRU5X1XX9OTR,en,es,ad,all,1025,sys_sys,89,3571,80,3571
0,intra,F0001,3ABAOCJ4R804N5U1K0PJXWX9IQVQM0,en,es,ad,all,891,sys_sys,59,1258,94,1258
0,intra,F0035,3LAZVA75NINBVPDSV5EVTIOBYQC2O6,en,es,ad,all,980,sys_sys,87,1539,70,1539
0,intra,F0001,3ZZAYRN1I6N5FO75EKYRU5X1XX9OTR,en,es,ad,all,1020,sys_sys,88,3571,90,3571
0,intra,F0031,3BPP3MA3TCGVKKMBBXT432T60OWLE9,en,es,ad,all,756,sys_sys,13,4223,13,4223
0,intra,F0031,3TD33TP5DLYGHYJN4F2OTG7A2BFAB2,en,es,ad,all,249,sys_sys,93,4790,99,4790
0,intra,F0027,3BO3NEOQM0DQ46XTAPU5F3BNX1ZIAJ,en,es,ad,all,896,sys_sys,24,733,21,733
0,intra,F0039,3HA5ODM5KAOZQ83NQWFFFSVNR7SVSB,en,es,ad,all,123,sys_sys,74,1501,92,1501
0,intra,F0022,35F6NGNVM8FYUIF6XYHPJJB678ZT76,en,es,ad,all,584,sys_sys,57,1433,86,1433
0,intra,F0017,3MDKGGG61QJFQI11EOCXD5BACXFT67,en,es,ad,all,686,sys_sys,55,1913,82,1913
0,intra,F0002,3D5G8J4N5A0058G2FWK5PXR9TQ6VT0,en,es,ad,all,519,sys_sys,99,3655,99,3655
0,intra,F0038,38G0E1M85M1F5LVRF1AFUTDBC4DVUR,en,es,ad,all,977,sys_sys,41,2159,46,2159
0,intra,F0023,37M4O367VJEFUJB3081GZL2IMU8M5J,en,es,ad,all,521,sys_sys,39,2174,18,2174
0,intra,F0037,33IXYHIZB5EPJY031RBZO6UXUMM2EE,en,es,ad,all,930,sys_sys,54,509,61,509
0,intra,F0038,3HA5ODM5KAOZQ83NQWFFFSVNR7SVSB,en,es,ad,all,528,sys_sys,40,2987,25,2987
0,intra,F0031,3SV8KD29L4OIB9VPMKVG9CH9YQVKZX,en,es,ad,all,1048,sys_sys,11,5332,95,5332
0,intra,F0001,3Z3R5YC0P3JB9BUCFHF17BON5YSFTA,en,es,ad,all,110,sys_sys,99,911,100,911
0,intra,F0039,38G0E1M85M1F5LVRF1AFUTDBC4DVUR,en,es,ad,all,589,sys_sys,99,1365,77,1365
0,intra,F0002,3JGHED38EDNUB4E0744OR03LMAHY70,en,es,ad,all,70,sys_sys,76,3660,66,3660
0,intra,F0037,337F8MIIMZ90VM0WXYV8WWPRKZ804M,en,es,ad,all,802,sys_sys,52,869,49,869
0,intra,F0012,3J06WJ78HNGFI0KRKRKKQFFUQBMVVG,en,es,ad,all,896,sys_sys,25,3456,17,3456
0,intra,F0001,31J7RYECZLMW0JSZZ9YPWIACABNL1C,en,es,ad,all,1041,sys_sys,74,658,90,658
0,intra,F0012,3J06WJ78HNGFI0KRKRKKQFFUQBMVVG,en,es,ad,all,386,sys_sys,0,3456,0,3456
0,intra,F0039,3HA5ODM5KAOZQ83NQWFFFSVNR7SVSB,en,es,ad,all,862,sys_sys,89,1501,87,1501
0,intra,F0037,3JTPR5MTZS8K4VB0FWO0K8AEYT95K2,en,es,ad,all,847,sys_sys,58,1393,49,1393
0,intra,F0027,3D5G8J4N5A0058G2FWK5PXR9TQ6VT0,en,es,ad,all,814,sys_sys,54,2060,58,2060
0,intra,F0010,3KG2UQJ0MJKA5NF1W14JABM9NG5QN0,en,es,ad,all,471,sys_sys,99,1523,74,1523
0,intra,F0031,37AQKJ12TXKLSGCDA1KQOF3OXB5TTA,en,es,ad,all,111,sys_sys,22,4529,13,4529
0,intra,F0037,3XBXDSS888F4QKDS62JWRREDGSNXL6,en,es,ad,all,667,sys_sys,82,319,55,319
0,intra,F0027,3D5G8J4N5A0058G2FWK5PXR9TQ6VT0,en,es,ad,all,506,sys_sys,86,2060,92,2060
0,intra,F0031,31KPKEKW4A9KGLL5CD5V4AVXUT90BG,en,es,ad,all,476,sys_sys,10,5174,13,5174
0,intra,F0039,38G0E1M85M1F5LVRF1AFUTDBC4DVUR,en,es,ad,all,914,sys_sys,100,1365,100,1365
0,intra,F0023,35F6NGNVM8FYUIF6XYHPJJB678ZT76,en,es,ad,all,524,sys_sys,92,2740,82,2740
0,intra,F0022,3HA5ODM5KAOZQ83NQWFFFSVNR7SVSB,en,es,ad,all,1048,sys_sys,99,1158,61,1158
0,intra,F0027,3DGDV62G7O5TGPPTA5RAIIT18V82PN,en,es,ad,all,8,sys_sys,46,1190,57,1190
0,intra,F0012,3J06WJ78HNGFI0KRKRKKQFFUQBMVVG,en,es,ad,all,796,sys_sys,20,3456,6,3456
0,intra,F0037,33IXYHIZB5EPJY031RBZO6UXUMM2EE,en,es,ad,all,876,sys_sys,94,509,55,509
0,intra,F0004,3OJX0UFJ0Z3H8EIOC05J2BOELE4U9O,en,es,ad,all,922,sys_sys,30,2931,40,2931
0,intra,F0001,3KG2UQJ0MJKA5NF1W14JABM9NG5QN0,en,es,ad,all,687,sys_sys,97,2394,77,2394
0,intra,F0035,3LAZVA75NINBVPDSV5EVTIOBYQC2O6,en,es,ad,all,162,sys_sys,50,1539,50,1539
0,intra,F0017,3MDKGGG61QJFQI11EOCXD5BACXFT67,en,es,ad,all,25,sys_sys,80,1913,87,1913
0,intra,F0024,3Q7TKIAPOT6QSE8BF2IKXKBL0CVLDG,en,es,ad,all,382,sys_sys,91,2738,94,2738
0,intra,F0037,31YWE12TE085BZOQ28IM8MWCL8J7X8,en,es,ad,all,896,sys_sys,77,612,62,612
0,intra,F0039,3HA5ODM5KAOZQ83NQWFFFSVNR7SVSB,en,es,ad,all,544,sys_sys,51,1501,48,1501
0,intra,F0015,35F6NGNVM8FYUIF6XYHPJJB678ZT76,en,es,ad,all,1047,sys_sys,13,2296,27,2296
0,intra,F0000,3L2OEKSTW96YBIJJH9WU50ZGXUNY8N,en,es,ad,all,811,sys_sys,75,424,66,424
0,intra,F0030,37M4O367VJEFUJB3081GZL2IMU8M5J,en,es,ad,all,418,sys_sys,75,1211,76,1211
0,intra,F0013,3B286OTISEDMZHHZS7F5R4QNAEEJAI,en,es,ad,all,634,sys_sys,70,965,76,965
0,intra,F0009,38G0E1M85M1F5LVRF1AFUTDBC4DVUR,en,es,ad,all,531,sys_sys,100,1978,57,1978
0,intra,F0002,3JGHED38EDNUB4E0744OR03LMAHY70,en,es,ad,all,182,sys_sys,61,3660,64,3660
0,intra,F0003,3JGHED38EDNUB4E0744OR03LMAHY70,en,es,ad,all,673,sys_sys,98,1455,95,1455
0,intra,F0003,3JGHED38EDNUB4E0744OR03LMAHY70,en,es,ad,all,672,sys_sys,96,1455,95,1455
0,intra,F0022,3D5G8J4N5A0058G2FWK5PXR9TQ6VT0,en,es,ad,all,886,sys_sys,99,1234,64,1234
0,intra,F0038,38G0E1M85M1F5LVRF1AFUTDBC4DVUR,en,es,ad,all,531,sys_sys,51,2159,75,2159
0,intra,F0017,3O4VWC1GEW2MFWIEJS0V4WCH44N3J7,en,es,ad,all,497,sys_sys,100,1656,100,1656
0,intra,F0022,3D5G8J4N5A0058G2FWK5PXR9TQ6VT0,en,es,ad,all,506,sys_sys,100,1234,68,1234
0,intra,F0021,3TZDZ3Y0JS21ZHRQACVZR9JHAFX19I,en,es,ad,all,841,sys_sys,81,4993,94,4993
0,intra,F0031,3BPP3MA3TCGVKKMBBXT432T60OWLE9,en,es,ad,all,524,sys_sys,100,4223,99,4223
0,intra,F0027,3BO3NEOQM0DQ46XTAPU5F3BNX1ZIAJ,en,es,ad,all,796,sys_sys,32,733,32,733
0,intra,F0022,35F6NGNVM8FYUIF6XYHPJJB678ZT76,en,es,ad,all,568,sys_sys,96,1433,74,1433
0,intra,F0025,3QQUBC64ZEAUEKGDIFZB4JI2LNNXN8,en,es,ad,all,156,sys_sys,52,1194,71,1194
0,intra,F0010,3KG2UQJ0MJKA5NF1W14JABM9NG5QN0,en,es,ad,all,657,sys_sys,98,1523,98,1523
0,intra,F0016,3MDKGGG61QJFQI11EOCXD5BACXFT67,en,es,ad,all,314,sys_sys,88,5184,100,5184
0,intra,F0017,3MDKGGG61QJFQI11EOCXD5BACXFT67,en,es,ad,all,847,sys_sys,10,1913,11,1913
0,intra,F0023,35F6NGNVM8FYUIF6XYHPJJB678ZT76,en,es,ad,all,559,sys_sys,22,2740,51,2740
0,intra,F0020,37M4O367VJEFUJB3081GZL2IMU8M5J,en,es,ad,all,521,sys_sys,51,1212,50,1212
0,intra,F0000,3L2OEKSTW96YBIJJH9WU50ZGXUNY8N,en,es,ad,all,637,sys_sys,65,424,44,424
0,intra,F0009,38G0E1M85M1F5LVRF1AFUTDBC4DVUR,en,es,ad,all,967,sys_sys,13,1978,45,1978
0,intra,F0004,3OJX0UFJ0Z3H8EIOC05J2BOELE4U9O,en,es,ad,all,586,sys_sys,45,2931,40,2931
0,intra,F0033,3ZZAYRN1I6N5FO75EKYRU5X1XX9OTR,en,es,ad,all,1020,sys_sys,24,2204,7,2204
0,intra,F0025,3QQUBC64ZEAUEKGDIFZB4JI2LNNXN8,en,es,ad,all,276,sys_sys,76,1194,80,1194
0,intra,F0033,3ZZAYRN1I6N5FO75EKYRU5X1XX9OTR,en,es,ad,all,1025,sys_sys,25,2204,48,2204
0,intra,F0031,3P888QFVX3QSN8FDXG4WP0MEEWPQO7,en,es,ad,all,705,sys_sys,74,4911,11,4911
0,intra,F0025,3M67TQBQQHKXT54Q6VOS2ACKFDYA9J,en,es,ad,all,915,sys_sys,78,1067,94,1067
0,intra,F0022,3L2OEKSTW96YBIJJH9WU50ZGXUNY8N,en,es,ad,all,915,sys_sys,90,1278,95,1278
0,intra,F0042,3NSCTNUR2ZJESI2E35BBQU7ITJZ5AB,en,es,ad,all,231,sys_sys,74,1465,56,1465
0,intra,F0029,3NSM4HLQNRQV8KSTCTW0E5HETX7QQF,en,es,ad,all,123,sys_sys,13,2531,24,2531
0,intra,F0023,3ABAOCJ4R804N5U1K0PJXWX9IQVQM0,en,es,ad,all,705,sys_sys,88,1888,76,1888
0,intra,F0002,3D5G8J4N5A0058G2FWK5PXR9TQ6VT0,en,es,ad,all,563,sys_sys,58,3655,68,3655
0,intra,F0014,3KG2UQJ0MJKA5NF1W14JABM9NG5QN0,en,es,ad,all,24,sys_sys,28,3632,45,3632
0,intra,F0031,35YHTYFL1GZQM3Y1KCFG8TC83NDVFK,en,es,ad,all,922,sys_sys,98,3176,98,3176
0,intra,F0017,3O4VWC1GEW2MFWIEJS0V4WCH44N3J7,en,es,ad,all,17,sys_sys,24,1656,8,1656
0,intra,F0001,3ZZAYRN1I6N5FO75EKYRU5X1XX9OTR,en,es,ad,all,309,sys_sys,99,3571,99,3571
0,intra,F0001,3Z3R5YC0P3JB9BUCFHF17BON5YSFTA,en,es,ad,all,70,sys_sys,84,911,62,911
0,intra,F0009,38G0E1M85M1F5LVRF1AFUTDBC4DVUR,en,es,ad,all,914,sys_sys,51,1978,100,1978
0,intra,F0035,3HEM8MA6H98A88RECGHBE0R4O1LQPO,en,es,ad,all,471,sys_sys,66,3578,25,3578
0,intra,F0003,3VGET1QSZ0VQMZJ0S3M063I5C6D7WF,en,es,ad,all,412,sys_sys,96,2067,93,2067
0,intra,F0003,3VGET1QSZ0VQMZJ0S3M063I5C6D7WF,en,es,ad,all,891,sys_sys,90,2067,95,2067
0,intra,F0011,3J06WJ78HNGFI0KRKRKKQFFUQBMVVG,en,es,ad,all,111,sys_sys,49,4303,38,4303
0,intra,F0023,37M4O367VJEFUJB3081GZL2IMU8M5J,en,es,ad,all,990,sys_sys,37,2174,60,2174
0,intra,F0031,3TD33TP5DLYGHYJN4F2OTG7A2BFAB2,en,es,ad,all,542,sys_sys,11,4790,5,4790
0,intra,F0038,3LEG2HW4UFJHPC0ZW2V56OFX6N12FW,en,es,ad,all,914,sys_sys,100,870,100,870
0,intra,F0040,3MDKGGG61QJFQI11EOCXD5BACXFT67,en,es,ad,all,25,sys_sys,88,756,85,756
0,intra,F0038,38G0E1M85M1F5LVRF1AFUTDBC4DVUR,en,es,ad,all,45,sys_sys,10,2159,6,2159
0,intra,F0038,34OWYT6U3WDCZNNOIJG5J803RJHI94,en,es,ad,all,276,sys_sys,68,2430,63,2430
0,intra,F0031,37AQKJ12TXKLSGCDA1KQOF3OXB5TTA,en,es,ad,all,386,sys_sys,21,4529,28,4529
0,intra,F0003,3JGHED38EDNUB4E0744OR03LMAHY70,en,es,ad,all,550,sys_sys,99,1455,100,1455
0,intra,F0011,3J06WJ78HNGFI0KRKRKKQFFUQBMVVG,en,es,ad,all,896,sys_sys,78,4303,47,4303
0,intra,F0038,3LEG2HW4UFJHPC0ZW2V56OFX6N12FW,en,es,ad,all,45,sys_sys,21,870,8,870
0,intra,F0031,31KPKEKW4A9KGLL5CD5V4AVXUT90BG,en,es,ad,all,25,sys_sys,50,5174,13,5174
0,intra,F0038,3HA5ODM5KAOZQ83NQWFFFSVNR7SVSB,en,es,ad,all,332,sys_sys,73,2987,90,2987
0,intra,F0024,3Q7TKIAPOT6QSE8BF2IKXKBL0CVLDG,en,es,ad,all,503,sys_sys,67,2738,75,2738
0,intra,F0022,3D5G8J4N5A0058G2FWK5PXR9TQ6VT0,en,es,ad,all,156,sys_sys,97,1234,97,1234
0,intra,F0022,3L2OEKSTW96YBIJJH9WU50ZGXUNY8N,en,es,ad,all,637,sys_sys,62,1278,65,1278
0,intra,F0031,37AQKJ12TXKLSGCDA1KQOF3OXB5TTA,en,es,ad,all,896,sys_sys,52,4529,50,4529
0,intra,F0025,3QQUBC64ZEAUEKGDIFZB4JI2LNNXN8,en,es,ad,all,563,sys_sys,46,1194,73,1194
0,intra,F0001,3511RHPADVAKTORGX3D429SPE9HRLE,en,es,ad,all,187,sys_sys,66,806,80,806
0,intra,F0001,3L2OEKSTW96YBIJJH9WU50ZGXUNY8N,en,es,ad,all,822,sys_sys,100,1505,99,1505
0,intra,F0023,3ABAOCJ4R804N5U1K0PJXWX9IQVQM0,en,es,ad,all,412,sys_sys,75,1888,40,1888
0,intra,F0040,3MDKGGG61QJFQI11EOCXD5BACXFT67,en,es,ad,all,1000,sys_sys,89,756,87,756
0,intra,F0009,38G0E1M85M1F5LVRF1AFUTDBC4DVUR,en,es,ad,all,45,sys_sys,98,1978,98,1978
0,intra,F0008,3B9XR6P1WERRIRMRYLF1MFATSWZJBD,en,es,ad,all,626,sys_sys,45,3928,47,3928
0,intra,F0036,3S8A4GJRD3ZU3A5QJJCCENZVAMQV6T,en,es,ad,all,302,sys_sys,28,596,88,596
0,intra,F0036,3S8A4GJRD3ZU3A5QJJCCENZVAMQV6T,en,es,ad,all,17,sys_sys,99,596,24,596
0,intra,F0039,38G0E1M85M1F5LVRF1AFUTDBC4DVUR,en,es,ad,all,322,sys_sys,100,1365,99,1365
0,intra,F0014,3ABAOCJ4R804N5U1K0PJXWX9IQVQM0,en,es,ad,all,412,sys_sys,74,1717,83,1717
0,intra,F0009,38G0E1M85M1F5LVRF1AFUTDBC4DVUR,en,es,ad,all,144,sys_sys,48,1978,43,1978
0,intra,F0009,38G0E1M85M1F5LVRF1AFUTDBC4DVUR,en,es,ad,all,148,sys_sys,100,1978,100,1978
0,intra,F0040,3J06WJ78HNGFI0KRKRKKQFFUQBMVVG,en,es,ad,all,173,sys_sys,83,698,81,698
0,intra,F0023,3ABAOCJ4R804N5U1K0PJXWX9IQVQM0,en,es,ad,all,845,sys_sys,100,1888,98,1888
0,intra,F0023,3B9XR6P1WERRIRMRYLF1MFATSWZJBD,en,es,ad,all,162,sys_sys,77,2840,94,2840
0,intra,F0023,37M4O367VJEFUJB3081GZL2IMU8M5J,en,es,ad,all,11,sys_sys,13,2174,49,2174
0,intra,F0022,3HA5ODM5KAOZQ83NQWFFFSVNR7SVSB,en,es,ad,all,544,sys_sys,90,1158,69,1158
0,intra,F0042,3NSCTNUR2ZJESI2E35BBQU7ITJZ5AB,en,es,ad,all,109,sys_sys,58,1465,62,1465
0,intra,F0031,3YGYP136415AHOU19GTJF1WEJ4HRNG,en,es,ad,all,275,sys_sys,8,3546,13,3546
0,intra,F0035,3LAZVA75NINBVPDSV5EVTIOBYQC2O6,en,es,ad,all,626,sys_sys,57,1539,56,1539
0,intra,F0001,3IHWR4LC7D9CLI4EDRARJC5S7DZI8F,en,es,ad,all,686,sys_sys,96,1008,99,1008
0,intra,F0019,3TZDZ3Y0JS21ZHRQACVZR9JHAFX19I,en,es,ad,all,327,sys_sys,98,2288,100,2288
0,intra,F0037,31YWE12TE085BZOQ28IM8MWCL8J7X8,en,es,ad,all,1016,sys_sys,62,612,28,612
0,intra,F0038,3VJ4PFXFJ33VDXST46JJY6ZYRWMUA3,en,es,ad,all,759,sys_sys,49,1211,49,1211
0,intra,F0031,389A2A304OE3QQDBQD1QFU1FCE90CN,en,es,ad,all,368,sys_sys,27,995,50,995
0,intra,F0032,3JGHED38EDNUB4E0744OR03LMAHY70,en,es,ad,all,550,sys_sys,1,1302,100,1302
0,intra,F0023,3B9XR6P1WERRIRMRYLF1MFATSWZJBD,en,es,ad,all,866,sys_sys,51,2840,91,2840
0,intra,F0022,3HA5ODM5KAOZQ83NQWFFFSVNR7SVSB,en,es,ad,all,667,sys_sys,50,1158,60,1158
0,intra,F0029,3NSM4HLQNRQV8KSTCTW0E5HETX7QQF,en,es,ad,all,544,sys_sys,19,2531,15,2531
0,intra,F0022,3TZDZ3Y0JS21ZHRQACVZR9JHAFX19I,en,es,ad,all,275,sys_sys,9,1305,33,1305
0,intra,F0041,3O4VWC1GEW2MFWIEJS0V4WCH44N3J7,en,es,ad,all,677,sys_sys,89,2320,92,2320
0,intra,F0001,3O4VWC1GEW2MFWIEJS0V4WCH44N3J7,en,es,ad,all,542,sys_sys,46,811,72,811
0,intra,F0022,3TZDZ3Y0JS21ZHRQACVZR9JHAFX19I,en,es,ad,all,576,sys_sys,97,1305,85,1305
0,intra,F0024,32FESTC2NHMJ6CPROKFA41PMS1TCUE,en,es,ad,all,657,sys_sys,37,1380,12,1380
0,intra,F0011,3J06WJ78HNGFI0KRKRKKQFFUQBMVVG,en,es,ad,all,1016,sys_sys,65,4303,56,4303
0,intra,F0001,3O4VWC1GEW2MFWIEJS0V4WCH44N3J7,en,es,ad,all,782,sys_sys,99,811,99,811
0,intra,F0016,3MDKGGG61QJFQI11EOCXD5BACXFT67,en,es,ad,all,25,sys_sys,100,5184,100,5184
0,intra,F0027,3D5G8J4N5A0058G2FWK5PXR9TQ6VT0,en,es,ad,all,264,sys_sys,90,2060,97,2060
0,intra,F0034,3QTFNPMJC6EJJFGSJXNW14YDTP5NZJ,en,es,ad,all,977,sys_sys,76,2297,76,2297
0,intra,F0002,3D5G8J4N5A0058G2FWK5PXR9TQ6VT0,en,es,ad,all,156,sys_sys,75,3655,65,3655
0,intra,F0031,3YGYP136415AHOU19GTJF1WEJ4HRNG,en,es,ad,all,576,sys_sys,26,3546,13,3546
0,intra,F0020,37M4O367VJEFUJB3081GZL2IMU8M5J,en,es,ad,all,281,sys_sys,100,1212,100,1212
0,intra,F0040,3MDKGGG61QJFQI11EOCXD5BACXFT67,en,es,ad,all,686,sys_sys,85,756,82,756
0,intra,F0031,31KPKEKW4A9KGLL5CD5V4AVXUT90BG,en,es,ad,all,1000,sys_sys,79,5174,75,5174
0,intra,F0037,33IXYHIZB5EPJY031RBZO6UXUMM2EE,en,es,ad,all,11,sys_sys,66,509,73,509
0,intra,F0037,31YWE12TE085BZOQ28IM8MWCL8J7X8,en,es,ad,all,999,sys_sys,77,612,57,612
0,intra,F0008,3B9XR6P1WERRIRMRYLF1MFATSWZJBD,en,es,ad,all,522,sys_sys,97,3928,98,3928
0,intra,F0037,3XBXDSS888F4QKDS62JWRREDGSNXL6,en,es,ad,all,544,sys_sys,75,319,64,319
0,intra,F0003,3JGHED38EDNUB4E0744OR03LMAHY70,en,es,ad,all,161,sys_sys,98,1455,98,1455
0,intra,F0038,3VJ4PFXFJ33VDXST46JJY6ZYRWMUA3,en,es,ad,all,939,sys_sys,12,1211,12,1211
0,intra,F0000,3L2OEKSTW96YBIJJH9WU50ZGXUNY8N,en,es,ad,all,915,sys_sys,68,424,68,424
0,intra,F0037,33IXYHIZB5EPJY031RBZO6UXUMM2EE,en,es,ad,all,462,sys_sys,52,509,63,509
0,intra,F0024,32FESTC2NHMJ6CPROKFA41PMS1TCUE,en,es,ad,all,687,sys_sys,100,1380,17,1380
0,intra,F0037,3XBXDSS888F4QKDS62JWRREDGSNXL6,en,es,ad,all,528,sys_sys,79,319,60,319
0,intra,F0019,3TZDZ3Y0JS21ZHRQACVZR9JHAFX19I,en,es,ad,all,882,sys_sys,25,2288,25,2288
0,intra,F0019,3TZDZ3Y0JS21ZHRQACVZR9JHAFX19I,en,es,ad,all,927,sys_sys,77,2288,76,2288
0,intra,F0043,3B9XR6P1WERRIRMRYLF1MFATSWZJBD,en,es,ad,all,244,sys_sys,14,3791,91,3791
0,intra,F0022,3HA5ODM5KAOZQ83NQWFFFSVNR7SVSB,en,es,ad,all,894,sys_sys,90,1158,66,1158
0,intra,F0010,3KG2UQJ0MJKA5NF1W14JABM9NG5QN0,en,es,ad,all,285,sys_sys,82,1523,91,1523
0,intra,F0022,3TZDZ3Y0JS21ZHRQACVZR9JHAFX19I,en,es,ad,all,8,sys_sys,91,1305,86,1305
0,intra,F0025,30P8I9JKOIHYK65CE027MHLVERFV5D,en,es,ad,all,1,sys_sys,97,2484,97,2484
0,intra,F0037,3XBXDSS888F4QKDS62JWRREDGSNXL6,en,es,ad,all,894,sys_sys,73,319,53,319
0,intra,F0022,35F6NGNVM8FYUIF6XYHPJJB678ZT76,en,es,ad,all,524,sys_sys,72,1433,65,1433
0,intra,F0027,3BO3NEOQM0DQ46XTAPU5F3BNX1ZIAJ,en,es,ad,all,111,sys_sys,40,733,23,733
0,intra,F0031,31KPKEKW4A9KGLL5CD5V4AVXUT90BG,en,es,ad,all,686,sys_sys,49,5174,25,5174
0,intra,F0031,389A2A304OE3QQDBQD1QFU1FCE90CN,en,es,ad,all,1041,sys_sys,38,995,14,995
0,intra,F0001,3O4VWC1GEW2MFWIEJS0V4WCH44N3J7,en,es,ad,all,302,sys_sys,100,811,100,811
0,intra,F0027,3DGDV62G7O5TGPPTA5RAIIT18V82PN,en,es,ad,all,592,sys_sys,36,1190,19,1190
0,intra,F0001,3Z3R5YC0P3JB9BUCFHF17BON5YSFTA,en,es,ad,all,211,sys_sys,29,911,35,911
0,intra,F0006,3CVDZS288HW7WG4S6KEPLXTVCSIFM0,en,es,ad,all,456,sys_sys,100,1014,100,1014
0,intra,F0040,3J06WJ78HNGFI0KRKRKKQFFUQBMVVG,en,es,ad,all,386,sys_sys,81,698,57,698
0,intra,F0031,3YGYP136415AHOU19GTJF1WEJ4HRNG,en,es,ad,all,882,sys_sys,51,3546,75,3546
0,intra,F0037,337F8MIIMZ90VM0WXYV8WWPRKZ804M,en,es,ad,all,309,sys_sys,97,869,95,869
0,intra,F0014,3B286OTISEDMZHHZS7F5R4QNAEEJAI,en,es,ad,all,375,sys_sys,86,1606,74,1606
0,intra,F0025,3QQUBC64ZEAUEKGDIFZB4JI2LNNXN8,en,es,ad,all,886,sys_sys,98,1194,75,1194
0,intra,F0032,3JGHED38EDNUB4E0744OR03LMAHY70,en,es,ad,all,673,sys_sys,1,1302,100,1302
0,intra,F0032,3JGHED38EDNUB4E0744OR03LMAHY70,en,es,ad,all,672,sys_sys,100,1302,100,1302
0,intra,F0004,3OJX0UFJ0Z3H8EIOC05J2BOELE4U9O,en,es,ad,all,457,sys_sys,54,2931,44,2931
0,intra,F0031,31KPKEKW4A9KGLL5CD5V4AVXUT90BG,en,es,ad,all,847,sys_sys,34,5174,9,5174
