hit wid src trg item work.seconds accept.time submit.time concurrent.hits corrected.work.seconds approval 
3J06WJ78HNGFI0KRKRKKQFFUQBMVVG	F0011	en	es	ad	4303	"2016-11-21 09:30:09"	"2016-11-21 10:41:52"	1	4303	Submitted	
3ZZAYRN1I6N5FO75EKYRU5X1XZJOT5	F0024	en	es	ad	2118	"2016-11-22 06:51:20"	"2016-11-22 07:26:38"	1	2118	Submitted	
32FESTC2NHMJ6CPROKFA41PMS1TCUE	F0024	en	es	ad	1380	"2016-11-24 08:30:11"	"2016-11-24 08:53:11"	1	1380	Submitted	
3Q7TKIAPOT6QSE8BF2IKXKBL0CVLDG	F0024	en	es	ad	2738	"2016-11-25 04:59:46"	"2016-11-25 05:45:24"	1	2738	Submitted	
3QTFNPMJC6EJJFGSJXNW14YDTP5NZJ	F0034	en	es	ad	2297	"2016-11-25 05:55:13"	"2016-11-25 06:33:30"	1	2297	Submitted	
3NSM4HLQNRQV8KSTCTW0E5HETX7QQF	F0029	en	es	ad	2531	"2016-11-25 02:46:57"	"2016-11-25 03:29:08"	1	2531	Submitted	
3JGHED38EDNUB4E0744OR03LMAHY70	F0002	en	es	ad	3660	"2016-11-21 07:14:35"	"2016-11-21 08:15:35"	1	3660	Submitted	
3D5G8J4N5A0058G2FWK5PXR9TQ6VT0	F0002	en	es	ad	3655	"2016-11-21 08:15:51"	"2016-11-21 09:16:46"	1	3655	Submitted	
3ZZAYRN1I6N5FO75EKYRU5X1XX9OTR	F0033	en	es	ad	2204	"2016-11-21 09:12:55"	"2016-11-21 09:49:39"	1	2204	Submitted	
3M67TQBQQHKXT54Q6VOS2ACKFDYA9J	F0025	en	es	ad	1067	"2016-11-24 07:39:01"	"2016-11-24 07:56:48"	1	1067	Submitted	
30P8I9JKOIHYK65CE027MHLVERFV5D	F0025	en	es	ad	2484	"2016-11-24 07:56:53"	"2016-11-24 08:38:17"	1	2484	Submitted	
3QQUBC64ZEAUEKGDIFZB4JI2LNNXN8	F0025	en	es	ad	1194	"2016-11-24 08:38:21"	"2016-11-24 08:58:15"	1	1194	Submitted	
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0014	en	es	ad	3632	"2016-11-21 05:56:52"	"2016-11-21 06:57:24"	1	3632	Submitted	
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	1717	"2016-11-21 06:59:10"	"2016-11-21 07:27:47"	1	1717	Submitted	
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0014	en	es	ad	1606	"2016-11-21 09:18:11"	"2016-11-21 09:44:57"	1	1606	Submitted	
3DZKABX2ZI1JJRERTAPF0NR5682CV3	F0044	en	es	ad	3844	"2016-11-24 08:03:59"	"2016-11-24 09:08:03"	1	3844	Submitted	
3B9XR6P1WERRIRMRYLF1MFATSWZJBD	F0043	en	es	ad	3791	"2016-11-21 10:11:43"	"2016-11-21 11:14:54"	1	3791	Submitted	
3JGHED38EDNUB4E0744OR03LMAHY70	F0003	en	es	ad	1455	"2016-11-21 07:47:17"	"2016-11-21 08:11:32"	1	1455	Submitted	
3VGET1QSZ0VQMZJ0S3M063I5C6D7WF	F0003	en	es	ad	2067	"2016-11-24 08:17:43"	"2016-11-24 08:52:10"	1	2067	Submitted	
3JGHED38EDNUB4E0744OR03LMAHY70	F0032	en	es	ad	1302	"2016-11-21 14:00:09"	"2016-11-21 14:21:51"	1	1302	Submitted	
3BPP3MA3TCGVKKMBBXT432T60OWLE9	F0026	en	es	ad	268	"2016-11-25 04:40:16"	"2016-11-25 04:44:44"	1	268	Rejected	
3P888QFVX3QSN8FDXG4WP0MEEWPQO7	F0026	en	es	ad	198	"2016-11-25 04:44:48"	"2016-11-25 04:48:06"	1	198	Rejected	
3QTFNPMJC6EJJFGSJXNW14YDTP5NZJ	F0026	en	es	ad	195	"2016-11-25 04:48:09"	"2016-11-25 04:51:24"	1	195	Rejected	
31MBOZ6PAONGNM2XF6N9DET3FCJLCG	F0045	en	es	ad	2673	"2016-11-25 04:32:21"	"2016-11-25 05:16:54"	1	2673	Submitted	
35O6H0UNLSCPTB5IXBOOJTA1J495J3	F0005	en	es	ad	1386	"2016-11-24 08:37:51"	"2016-11-24 09:00:57"	1	1386	Submitted	
3OJX0UFJ0Z3H8EIOC05J2BOELE4U9O	F0004	en	es	ad	2931	"2016-11-22 05:27:52"	"2016-11-22 06:16:43"	1	2931	Submitted	
3S8A4GJRD3ZU3A5QJJCCENZVAMQV6T	F0036	en	es	ad	596	"2016-11-24 07:58:25"	"2016-11-24 08:08:21"	1	596	Submitted	
3CVDZS288HW7WG4S6KEPLXTVCSIFM0	F0006	en	es	ad	1014	"2016-11-24 08:23:25"	"2016-11-24 08:40:19"	1	1014	Submitted	
3L2OEKSTW96YBIJJH9WU50ZGXUNY8N	F0022	en	es	ad	1278	"2016-11-21 07:26:06"	"2016-11-21 07:47:24"	1	1278	Submitted	
3TZDZ3Y0JS21ZHRQACVZR9JHAFX19I	F0022	en	es	ad	1305	"2016-11-21 08:54:37"	"2016-11-21 09:16:22"	1	1305	Submitted	
3HA5ODM5KAOZQ83NQWFFFSVNR7SVSB	F0022	en	es	ad	1158	"2016-11-21 09:16:23"	"2016-11-21 09:35:41"	1	1158	Submitted	
3D5G8J4N5A0058G2FWK5PXR9TQ6VT0	F0022	en	es	ad	1234	"2016-11-21 09:49:13"	"2016-11-21 10:09:47"	1	1234	Submitted	
35F6NGNVM8FYUIF6XYHPJJB678ZT76	F0022	en	es	ad	1433	"2016-11-21 10:10:16"	"2016-11-21 10:34:09"	1	1433	Submitted	
31SIZS5W59BVKL7TP8L0JVRJPJ9QRG	F0007	en	es	ad	2035	"2016-11-25 04:30:26"	"2016-11-25 05:04:21"	1	2035	Submitted	
3NSCTNUR2ZJESI2E35BBQU7ITJZ5AB	F0042	en	es	ad	1465	"2016-11-25 03:44:40"	"2016-11-25 04:09:05"	1	1465	Submitted	
3JTPR5MTZS8K4VB0FWO0K8AEYT95K2	F0037	en	es	ad	1393	"2016-11-24 07:43:53"	"2016-11-24 08:07:06"	1	1393	Submitted	
337F8MIIMZ90VM0WXYV8WWPRKZ804M	F0037	en	es	ad	869	"2016-11-24 08:07:15"	"2016-11-24 08:21:44"	2	434.5	Submitted	
31YWE12TE085BZOQ28IM8MWCL8J7X8	F0037	en	es	ad	612	"2016-11-24 08:21:44"	"2016-11-24 08:31:56"	2	306	Submitted	
33IXYHIZB5EPJY031RBZO6UXUMM2EE	F0037	en	es	ad	509	"2016-11-24 08:31:57"	"2016-11-24 08:40:26"	2	254.5	Submitted	
3XBXDSS888F4QKDS62JWRREDGSNXL6	F0037	en	es	ad	319	"2016-11-24 08:40:26"	"2016-11-24 08:45:45"	2	159.5	Submitted	
3L2OEKSTW96YBIJJH9WU50ZGXUNY8N	F0000	en	es	ad	424	"2016-11-21 05:31:40"	"2016-11-21 05:38:44"	1	424	Submitted	
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0018	en	es	ad	1955	"2016-11-21 09:48:07"	"2016-11-21 10:20:42"	1	1955	Submitted	
3J06WJ78HNGFI0KRKRKKQFFUQBMVVG	F0012	en	es	ad	3456	"2016-11-21 05:54:10"	"2016-11-21 06:51:46"	1	3456	Submitted	
3MDKGGG61QJFQI11EOCXD5BACXFT67	F0016	en	es	ad	5184	"2016-11-21 03:39:33"	"2016-11-21 05:05:57"	1	5184	Submitted	
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0013	en	es	ad	965	"2016-11-21 16:57:05"	"2016-11-21 17:13:10"	1	965	Submitted	
3L2OEKSTW96YBIJJH9WU50ZGXUNY8N	F0001	en	es	ad	1505	"2016-11-21 06:54:17"	"2016-11-21 07:19:22"	1	1505	Submitted	
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0001	en	es	ad	1258	"2016-11-21 07:23:25"	"2016-11-21 07:44:23"	1	1258	Submitted	
3KG2UQJ0MJKA5NF1W14JABM9NG5QN0	F0001	en	es	ad	2394	"2016-11-21 07:46:04"	"2016-11-21 08:25:58"	1	2394	Submitted	
3O4VWC1GEW2MFWIEJS0V4WCH44N3J7	F0001	en	es	ad	811	"2016-11-21 08:26:02"	"2016-11-21 08:39:33"	1	811	Submitted	
3ZZAYRN1I6N5FO75EKYRU5X1XX9OTR	F0001	en	es	ad	3571	"2016-11-21 08:39:37"	"2016-11-21 09:39:08"	1	3571	Submitted	
3Z3R5YC0P3JB9BUCFHF17BON5YSFTA	F0001	en	es	ad	911	"2016-11-22 04:28:17"	"2016-11-22 04:43:28"	1	911	Submitted	
31J7RYECZLMW0JSZZ9YPWIACABNL1C	F0001	en	es	ad	658	"2016-11-22 04:43:32"	"2016-11-22 04:54:30"	1	658	Submitted	
3511RHPADVAKTORGX3D429SPE9HRLE	F0001	en	es	ad	806	"2016-11-22 04:54:33"	"2016-11-22 05:07:59"	1	806	Submitted	
3IHWR4LC7D9CLI4EDRARJC5S7DZI8F	F0001	en	es	ad	1008	"2016-11-22 05:08:04"	"2016-11-22 05:24:52"	1	1008	Submitted	
3OB6JN3A9QL4Z691XFEJ2M7EEE7RMG	F0001	en	es	ad	787	"2016-11-22 05:24:55"	"2016-11-22 05:38:02"	2	393.5	Submitted	
302OLP89DZ3ZR3BTIFYJ40DSKWFAC9	F0001	en	es	ad	1691	"2016-11-22 05:38:02"	"2016-11-22 06:06:13"	2	845.5	Submitted	
