HITId	WorkerId	Input.src	Input.trg	Input.item	hit	sys_id	rid	type	sid	score	time
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	20	SYSTEM	106	-1.67425699444784	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	21	SYSTEM	263	0.310142425467398	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	22	SYSTEM	479	-0.490018630950038	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	23	SYSTEM	603	0.726226174804465	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	24	SYSTEM	68	1.11030348188483	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	25	SYSTEM	707	0.918264828344649	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	26	SYSTEM	271	0.342148867724095	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	27	BAD_REF	93	-1.29017968736747	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	28	REPEAT	604	1.11030348188483	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	29	SYSTEM	745	-0.169954208383063	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	30	SYSTEM	184	0.310142425467398	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	31	SYSTEM	705	0.726226174804465	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	32	REF	1019	1.11030348188483	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	33	SYSTEM	719	0.822245501574557	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	34	SYSTEM	761	-0.490018630950038	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	35	SYSTEM	360	1.11030348188483	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	36	SYSTEM	858	-1.29017968736747	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	37	SYSTEM	76	-1.29017968736747	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	38	SYSTEM	555	0.502181079007583	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	39	REPEAT	858	-1.64225055219115	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	40	SYSTEM	83	0.694219732547767	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	41	SYSTEM	845	1.11030348188483	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	42	SYSTEM	601	1.11030348188483	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	43	SYSTEM	828	1.11030348188483	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	44	SYSTEM	250	0.310142425467398	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	45	SYSTEM	766	0.310142425467398	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	46	SYSTEM	396	-0.874095938030407	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	47	BAD_REF	907	-1.64225055219115	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	48	SYSTEM	224	0.694219732547767	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	49	SYSTEM	897	0.758232617061162	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	50	SYSTEM	82	0.182116656440608	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	51	SYSTEM	669	0.310142425467398	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	52	SYSTEM	566	0.310142425467398	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	53	SYSTEM	333	-0.490018630950038	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	54	SYSTEM	393	-0.490018630950038	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	55	BAD_REF	97	-0.490018630950038	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	56	REPEAT	705	0.342148867724095	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	57	REPEAT	891	0.342148867724095	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	58	SYSTEM	187	0.822245501574557	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	59	SYSTEM	339	1.11030348188483	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	60	SYSTEM	79	-0.490018630950038	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	61	SYSTEM	902	0.66221329029107	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	62	BAD_REF	76	-1.83428920573133	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	63	SYSTEM	192	-1.86629564798803	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	64	SYSTEM	132	-0.522025073206735	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	65	SYSTEM	562	0.630206848034372	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	66	SYSTEM	604	1.11030348188483	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	67	BAD_REF	863	0.310142425467398	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	68	REPEAT	187	0.470174636750885	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	69	SYSTEM	620	0.982277712858044	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	70	REF	333	1.11030348188483	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	71	SYSTEM	93	1.11030348188483	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	72	REPEAT	412	-0.810083053517012	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	73	REPEAT	620	-0.810083053517012	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	74	REF	940	1.11030348188483	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	75	SYSTEM	613	0.53418752126428	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	76	SYSTEM	527	1.11030348188483	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	77	BAD_REF	224	1.11030348188483	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	78	SYSTEM	495	1.11030348188483	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	79	BAD_REF	555	-0.0419284393562737	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	80	SYSTEM	540	0.66221329029107	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	81	SYSTEM	13	-1.61024410993445	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	82	SYSTEM	246	1.04629059737144	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	83	SYSTEM	749	0.086097329670516	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	84	REPEAT	13	-1.70626343670454	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	85	BAD_REF	79	-1.19416036059738	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	86	REF	603	1.11030348188483	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	87	SYSTEM	907	0.53418752126428	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	88	SYSTEM	557	0.950271270601347	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	89	SYSTEM	441	-1.57823766767775	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	90	SYSTEM	617	0.278135983210701	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	91	SYSTEM	647	-1.54623122542105	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	92	SYSTEM	206	0.950271270601347	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	93	SYSTEM	195	0.310142425467398	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	94	SYSTEM	201	0.950271270601347	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	95	REF	766	1.11030348188483	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	96	SYSTEM	216	1.11030348188483	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	97	REPEAT	845	1.04629059737144	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	98	SYSTEM	944	1.04629059737144	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0023	en	es	ad	5	all	99	SYSTEM	611	1.07829703962814	1888
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	0	REPEAT	705	0.498353085908216	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	1	SYSTEM	902	0.6692169522585	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	2	SYSTEM	611	0.113909386620078	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	3	SYSTEM	719	0.754648885433642	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	4	SYSTEM	858	-1.12485364441948	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	5	SYSTEM	828	0.412921152733074	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	6	REF	333	0.412921152733074	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	7	SYSTEM	889	0.370205186145503	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	8	BAD_REF	93	-1.63744524347033	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	9	SYSTEM	412	0.370205186145503	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	10	SYSTEM	97	0.583785019083358	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	11	REPEAT	68	0.541069052495787	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	12	REF	441	1.48082031742235	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	13	SYSTEM	897	-0.0142385131426352	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	14	SYSTEM	620	-0.0142385131426352	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	15	SYSTEM	562	0.113909386620078	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	16	SYSTEM	555	1.22452451789692	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	17	SYSTEM	246	1.18180855130935	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	18	SYSTEM	617	0.498353085908216	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	19	SYSTEM	206	0.498353085908216	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	20	SYSTEM	604	0.327489219557932	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	21	SYSTEM	885	0.327489219557932	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	22	SYSTEM	845	0.327489219557932	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	23	SYSTEM	79	0.24205728638279	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	24	SYSTEM	83	-1.25300154418219	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	25	SYSTEM	603	0.370205186145503	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	26	SYSTEM	944	-0.0996704463177771	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	27	SYSTEM	539	-1.59472927688276	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	28	SYSTEM	479	0.455637119320645	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	29	SYSTEM	201	0.6692169522585	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	30	SYSTEM	106	-2.27818474228389	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	31	BAD_REF	617	-0.868557844894054	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	32	REF	766	1.48082031742235	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	33	SYSTEM	68	0.968228718371496	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	34	REF	603	1.48082031742235	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	35	REPEAT	620	1.01094468495907	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	36	SYSTEM	441	-1.16756961100705	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	37	REPEAT	858	-1.63744524347033	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	38	BAD_REF	555	-0.526830112193486	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	39	SYSTEM	557	0.6692169522585	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	40	REF	940	1.48082031742235	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	41	BAD_REF	224	-1.29571751076976	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	42	SYSTEM	216	0.0284774534449358	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	43	SYSTEM	82	0.24205728638279	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	44	SYSTEM	761	-1.21028557759462	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	45	SYSTEM	819	0.327489219557932	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	46	BAD_REF	540	0.113909386620078	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	47	SYSTEM	613	0.327489219557932	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	48	SYSTEM	195	0.0284774534449358	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	49	REF	1019	1.48082031742235	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	50	SYSTEM	705	0.711932918846071	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	51	SYSTEM	891	0.0711934200325067	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	52	REPEAT	187	-0.740409945131341	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	53	SYSTEM	396	-0.69769397854377	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	54	SYSTEM	76	0.412921152733074	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	55	SYSTEM	540	0.840080818608783	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	56	REPEAT	412	0.754648885433642	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	57	SYSTEM	192	-0.0142385131426352	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	58	SYSTEM	393	-0.484114145605915	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	59	SYSTEM	187	0.370205186145503	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	60	SYSTEM	184	0.968228718371496	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	61	SYSTEM	13	-2.10732087593361	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	62	SYSTEM	93	-2.02188894275847	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	63	SYSTEM	360	1.01094468495907	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	64	SYSTEM	527	1.48082031742235	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	65	SYSTEM	566	0.370205186145503	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	66	SYSTEM	863	-0.398682212430774	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	67	REF	819	1.48082031742235	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	68	REF	562	1.48082031742235	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	69	SYSTEM	669	0.455637119320645	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	70	SYSTEM	263	0.711932918846071	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	71	REPEAT	13	-1.59472927688276	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	72	BAD_REF	863	-0.398682212430774	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	73	SYSTEM	601	0.370205186145503	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	74	SYSTEM	132	-0.825841878306483	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	75	SYSTEM	940	-0.526830112193486	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	76	BAD_REF	97	-0.0142385131426352	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	77	SYSTEM	271	0.156625353207649	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	78	SYSTEM	333	0.24205728638279	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	79	REPEAT	891	0.0711934200325067	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	80	SYSTEM	745	0.412921152733074	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	81	REF	132	1.48082031742235	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	82	REPEAT	604	0.113909386620078	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	83	SYSTEM	224	-0.612262045368628	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	84	SYSTEM	647	-0.0569544797302061	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	85	SYSTEM	898	-0.0142385131426352	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	86	SYSTEM	907	-0.569546078781057	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	87	SYSTEM	495	0.541069052495787	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	88	SYSTEM	630	0.113909386620078	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	89	SYSTEM	766	1.30995645107206	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	90	BAD_REF	907	-0.612262045368628	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	91	BAD_REF	79	-0.185102379492919	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	92	BAD_REF	76	-2.7053444081596	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	93	SYSTEM	707	-0.868557844894054	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	94	REPEAT	845	1.13909258472178	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	95	SYSTEM	339	0.0711934200325067	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	96	SYSTEM	1019	-0.569546078781057	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	97	REF	719	1.48082031742235	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	98	SYSTEM	250	0.0711934200325067	1717
3ABAOCJ4R804N5U1K0PJXWX9IQVQM0	F0014	en	es	ad	5	all	99	SYSTEM	749	-1.08213767783191	1717
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0018	en	es	ad	6	all	0	SYSTEM	777	-1.21174141382772	1955
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0018	en	es	ad	6	all	1	REF	65	1.45713984660518	1955
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0018	en	es	ad	6	all	2	SYSTEM	909	-0.449203910846888	1955
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0018	en	es	ad	6	all	3	BAD_REF	134	-1.55834936972809	1955
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0018	en	es	ad	6	all	4	SYSTEM	1003	-1.41970618736794	1955
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0018	en	es	ad	6	all	5	SYSTEM	671	-1.45436698295798	1955
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0018	en	es	ad	6	all	6	SYSTEM	751	-1.3850453917779	1955
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0018	en	es	ad	6	all	7	SYSTEM	355	0.417315978904053	1955
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0018	en	es	ad	6	all	8	SYSTEM	433	1.49180064219522	1955
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0018	en	es	ad	6	all	9	SYSTEM	737	-1.3850453917779	1955
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0018	en	es	ad	6	all	10	SYSTEM	31	-1.3850453917779	1955
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0018	en	es	ad	6	all	11	SYSTEM	625	-0.2758999328967	1955
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0018	en	es	ad	6	all	12	REF	789	0.90256711716458	1955
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0018	en	es	ad	6	all	13	SYSTEM	489	0.417315978904053	1955
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0018	en	es	ad	6	all	14	BAD_REF	147	1.24917507306496	1955
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0018	en	es	ad	6	all	15	BAD_REF	937	-1.83563573444839	1955
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0018	en	es	ad	6	all	16	REF	288	1.28383586865499	1955
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0018	en	es	ad	6	all	17	SYSTEM	65	-0.206578341716624	1955
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0018	en	es	ad	6	all	18	REF	800	-0.206578341716624	1955
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0018	en	es	ad	6	all	19	BAD_REF	670	0.417315978904053	1955
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0018	en	es	ad	6	all	20	SYSTEM	834	1.49180064219522	1955
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0018	en	es	ad	6	all	21	SYSTEM	268	0.209351205363827	1955
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0018	en	es	ad	6	all	22	SYSTEM	445	0.555959161264204	1955
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0018	en	es	ad	6	all	23	SYSTEM	569	-1.35038459618787	1955
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0018	en	es	ad	6	all	24	SYSTEM	928	0.798584730394468	1955
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0018	en	es	ad	6	all	25	SYSTEM	172	0.590619956854242	1955
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0018	en	es	ad	6	all	26	SYSTEM	310	1.04121029952473	1955
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0018	en	es	ad	6	all	27	SYSTEM	635	-0.830472662337302	1955
3B286OTISEDMZHHZS7F5R4QNAEEJAI	F0018	en	es	ad	6	all	28	SYSTEM	421	0.937227912754618	1955
